measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,97,Argentina,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,97,Argentina,3,Both,22,All ages,294,All causes,3,Rate,2021,832.1317133795551,847.5241646863523,817.89196707647
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,1,Number,2021,19476.86471251581,21466.983761678428,17588.27590833928
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,149,Palestine,3,Both,22,All ages,294,All causes,3,Rate,2021,379.25285623594795,418.00438759301915,342.47831840291985
1,Deaths,200,Benin,3,Both,22,All ages,294,All causes,1,Number,2021,104757.72397643456,120371.33998743082,92695.23366524075
1,Deaths,200,Benin,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,200,Benin,3,Both,22,All ages,294,All causes,3,Rate,2021,776.0305919885243,891.6940792825066,686.6733480381176
1,Deaths,82,Greece,3,Both,22,All ages,294,All causes,1,Number,2021,143705.63355918,145949.97004957462,141483.8907020904
1,Deaths,82,Greece,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,82,Greece,3,Both,22,All ages,294,All causes,3,Rate,2021,1412.3528277112289,1434.4103832157496,1390.5173246140878
1,Deaths,132,Panama,3,Both,22,All ages,294,All causes,1,Number,2021,23948.961701016444,27782.01693414665,19937.687110459075
1,Deaths,132,Panama,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,132,Panama,3,Both,22,All ages,294,All causes,3,Rate,2021,557.9905762583493,647.2975251384589,464.531266904633
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,1,Number,2021,5050.104404022657,6041.674576861935,4235.445992310058
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,151,Qatar,3,Both,22,All ages,294,All causes,3,Rate,2021,169.63385323891669,202.94086151413657,142.26934066721128
1,Deaths,214,Nigeria,3,Both,22,All ages,294,All causes,1,Number,2021,1820421.3426805704,2002375.906412278,1650945.6285296548
1,Deaths,214,Nigeria,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,214,Nigeria,3,Both,22,All ages,294,All causes,3,Rate,2021,787.4963742301987,866.2081295001982,714.1828465952183
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,294,All causes,1,Number,2021,1152.3875807883885,1286.1798390495594,1042.9837460677538
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,117,Saint Vincent and the Grenadines,3,Both,22,All ages,294,All causes,3,Rate,2021,1010.1993563193258,1127.48355430025,914.2943975570656
1,Deaths,183,Mauritius,3,Both,22,All ages,294,All causes,1,Number,2021,13223.753294721351,14262.82865054229,11891.004602556302
1,Deaths,183,Mauritius,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,183,Mauritius,3,Both,22,All ages,294,All causes,3,Rate,2021,1039.6330277473066,1121.3236819930223,934.8541856756758
1,Deaths,131,Nicaragua,3,Both,22,All ages,294,All causes,1,Number,2021,38377.275899749206,42243.88229144877,35225.09342004942
1,Deaths,131,Nicaragua,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,131,Nicaragua,3,Both,22,All ages,294,All causes,3,Rate,2021,575.4597885397487,633.4387994092615,528.1934252901725
1,Deaths,182,Malawi,3,Both,22,All ages,294,All causes,1,Number,2021,172968.18360778928,195264.03340814257,153169.7599898544
1,Deaths,182,Malawi,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,182,Malawi,3,Both,22,All ages,294,All causes,3,Rate,2021,889.3953204785813,1004.0396675770754,787.5926365897797
1,Deaths,150,Oman,3,Both,22,All ages,294,All causes,1,Number,2021,16981.196772030828,18987.492887889017,15262.064767308442
1,Deaths,150,Oman,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,150,Oman,3,Both,22,All ages,294,All causes,3,Rate,2021,361.0132197815346,403.6662453806561,324.4651844112283
1,Deaths,197,Eswatini,3,Both,22,All ages,294,All causes,1,Number,2021,17638.49456475822,20877.396585741215,14716.779728519943
1,Deaths,197,Eswatini,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,197,Eswatini,3,Both,22,All ages,294,All causes,3,Rate,2021,1526.8299692043563,1807.197018376116,1273.9193958524434
1,Deaths,20,Viet Nam,3,Both,22,All ages,294,All causes,1,Number,2021,701470.8326382338,803790.9412213834,583763.424759985
1,Deaths,20,Viet Nam,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,20,Viet Nam,3,Both,22,All ages,294,All causes,3,Rate,2021,699.5969324436749,801.6437043997552,582.2039666266802
1,Deaths,37,Kyrgyzstan,3,Both,22,All ages,294,All causes,1,Number,2021,38880.18591791776,43888.0162872748,33756.63703524427
1,Deaths,37,Kyrgyzstan,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,37,Kyrgyzstan,3,Both,22,All ages,294,All causes,3,Rate,2021,566.511840382351,639.4794749727928,491.858105111124
1,Deaths,84,Ireland,3,Both,22,All ages,294,All causes,1,Number,2021,32252.295265505403,32925.79849134551,31666.043554470743
1,Deaths,84,Ireland,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,84,Ireland,3,Both,22,All ages,294,All causes,3,Rate,2021,652.698894634293,666.3287714359179,640.8347516137795
1,Deaths,118,Suriname,3,Both,22,All ages,294,All causes,1,Number,2021,5393.597082776467,7241.212671813349,4342.981150544907
1,Deaths,118,Suriname,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,118,Suriname,3,Both,22,All ages,294,All causes,3,Rate,2021,931.139217818103,1250.1076739339862,749.7631004790331
1,Deaths,163,India,3,Both,22,All ages,294,All causes,1,Number,2021,11744496.419517092,12485808.27918052,11085398.700321307
1,Deaths,163,India,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,163,India,3,Both,22,All ages,294,All causes,3,Rate,2021,830.2960865245309,882.7043221769259,783.7001119218147
1,Deaths,83,Iceland,3,Both,22,All ages,294,All causes,1,Number,2021,2286.3271740337655,2430.5791106795655,2160.6214216384815
1,Deaths,83,Iceland,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,83,Iceland,3,Both,22,All ages,294,All causes,3,Rate,2021,652.5168156417378,693.6862578017615,616.6404466809033
1,Deaths,201,Burkina Faso,3,Both,22,All ages,294,All causes,1,Number,2021,218407.4700698076,249989.66349183652,191169.44199348215
1,Deaths,201,Burkina Faso,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,201,Burkina Faso,3,Both,22,All ages,294,All causes,3,Rate,2021,959.5633844082482,1098.3183289959577,839.8943346400696
1,Deaths,215,Sao Tome and Principe,3,Both,22,All ages,294,All causes,1,Number,2021,1117.0877846491255,1287.7083820719697,985.4452722778782
1,Deaths,215,Sao Tome and Principe,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,215,Sao Tome and Principe,3,Both,22,All ages,294,All causes,3,Rate,2021,515.6947554536681,594.4604070635535,454.92302904371496
1,Deaths,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,294,All causes,1,Number,2021,276584.12956292985,325801.7940839521,232800.33812701725
1,Deaths,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,294,All causes,3,Rate,2021,1038.6638269593095,1223.4922473975582,874.2413763889261
1,Deaths,349,Greenland,3,Both,22,All ages,294,All causes,1,Number,2021,441.5955852231255,494.79371960915256,405.3531850941638
1,Deaths,349,Greenland,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,349,Greenland,3,Both,22,All ages,294,All causes,3,Rate,2021,787.1226436207622,881.9457296633129,722.5223288638672
1,Deaths,184,Mozambique,3,Both,22,All ages,294,All causes,1,Number,2021,306359.77390325983,349265.7106515783,265927.89921009116
1,Deaths,184,Mozambique,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,184,Mozambique,3,Both,22,All ages,294,All causes,3,Rate,2021,985.946589800807,1124.029215598056,855.8261485134623
1,Deaths,101,Canada,3,Both,22,All ages,294,All causes,1,Number,2021,310756.521667464,314290.1480319364,307174.762563635
1,Deaths,101,Canada,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,101,Canada,3,Both,22,All ages,294,All causes,3,Rate,2021,829.3650886928037,838.7958363644927,819.805881565359
1,Deaths,38,Mongolia,3,Both,22,All ages,294,All causes,1,Number,2021,21497.53876862131,23028.479594910074,19948.018192848755
1,Deaths,38,Mongolia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,38,Mongolia,3,Both,22,All ages,294,All causes,3,Rate,2021,644.3540585855684,690.241541124426,597.9096780168383
1,Deaths,351,Guam,3,Both,22,All ages,294,All causes,1,Number,2021,1167.739283008468,1285.2131709522814,1049.967030295254
1,Deaths,351,Guam,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,351,Guam,3,Both,22,All ages,294,All causes,3,Rate,2021,733.5211806459901,807.312981806965,659.541960185948
1,Deaths,52,Romania,3,Both,22,All ages,294,All causes,1,Number,2021,334246.35018114286,337375.1316919308,331443.1527711174
1,Deaths,52,Romania,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,52,Romania,3,Both,22,All ages,294,All causes,3,Rate,2021,1764.8988930249986,1781.419591072752,1750.0973551676557
1,Deaths,6,China,3,Both,22,All ages,294,All causes,1,Number,2021,11696257.67367088,13439384.570804706,9988541.964665163
1,Deaths,6,China,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,6,China,3,Both,22,All ages,294,All causes,3,Rate,2021,822.0903844582994,944.6088772109138,702.0608243262363
1,Deaths,135,Brazil,3,Both,22,All ages,294,All causes,1,Number,2021,1796921.2990751823,1812663.4729256527,1781904.238296444
1,Deaths,135,Brazil,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,135,Brazil,3,Both,22,All ages,294,All causes,3,Rate,2021,815.4626941948287,822.6066662247638,808.6477864702556
1,Deaths,19,Timor-Leste,3,Both,22,All ages,294,All causes,1,Number,2021,9530.295612763008,11316.246521663455,7885.942803045235
1,Deaths,19,Timor-Leste,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,19,Timor-Leste,3,Both,22,All ages,294,All causes,3,Rate,2021,681.8393192508779,809.614112543688,564.1950775670479
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,1,Number,2021,155784.7950378304,187285.8232327317,130175.8770843355
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,152,Saudi Arabia,3,Both,22,All ages,294,All causes,3,Rate,2021,413.1763695010374,496.72419239324176,345.2557502627762
1,Deaths,102,United States of America,3,Both,22,All ages,294,All causes,1,Number,2021,3471247.940516131,3504978.031127561,3437912.173717209
1,Deaths,102,United States of America,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,102,United States of America,3,Both,22,All ages,294,All causes,3,Rate,2021,1043.5342150472757,1053.674229310975,1033.5127432781512
1,Deaths,169,Central African Republic,3,Both,22,All ages,294,All causes,1,Number,2021,73693.03868446045,89206.1176949337,60926.1425956392
1,Deaths,169,Central African Republic,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,169,Central African Republic,3,Both,22,All ages,294,All causes,3,Rate,2021,1343.749551679187,1626.6214936918432,1110.9526525155493
1,Deaths,71,Australia,3,Both,22,All ages,294,All causes,1,Number,2021,175207.42697916515,175884.56325912045,174479.7854038007
1,Deaths,71,Australia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,71,Australia,3,Both,22,All ages,294,All causes,3,Rate,2021,679.3106040673148,681.9359828158255,676.4894072343512
1,Deaths,85,Israel,3,Both,22,All ages,294,All causes,1,Number,2021,50100.83956839513,51180.37040656597,49049.84186209717
1,Deaths,85,Israel,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,85,Israel,3,Both,22,All ages,294,All causes,3,Rate,2021,522.2136040627524,533.4658244757155,511.258791632548
1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,294,All causes,1,Number,2021,16692.477996772894,21689.96038088659,12826.302353873789
1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,294,All causes,3,Rate,2021,1198.1948268110136,1556.9167338209777,920.678711123456
1,Deaths,218,Togo,3,Both,22,All ages,294,All causes,1,Number,2021,62759.306988681856,77324.82725547646,51579.52247612469
1,Deaths,218,Togo,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,218,Togo,3,Both,22,All ages,294,All causes,3,Rate,2021,749.7292216502352,923.7304446803744,616.1743507793946
1,Deaths,435,South Sudan,3,Both,22,All ages,294,All causes,1,Number,2021,115107.9070414521,143441.67015321646,93376.96336196784
1,Deaths,435,South Sudan,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,435,South Sudan,3,Both,22,All ages,294,All causes,3,Rate,2021,1190.0505627766618,1482.981010418221,965.383792090566
1,Deaths,217,Sierra Leone,3,Both,22,All ages,294,All causes,1,Number,2021,79455.96742326886,95829.65314855562,65165.63120324698
1,Deaths,217,Sierra Leone,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,217,Sierra Leone,3,Both,22,All ages,294,All causes,3,Rate,2021,896.0597500556122,1080.7129764184815,734.9013686679674
1,Deaths,50,Montenegro,3,Both,22,All ages,294,All causes,1,Number,2021,9866.77749576626,10389.971974672484,9380.701118878133
1,Deaths,50,Montenegro,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,50,Montenegro,3,Both,22,All ages,294,All causes,3,Rate,2021,1596.4101386546597,1681.061178061643,1517.7646785175796
1,Deaths,185,Rwanda,3,Both,22,All ages,294,All causes,1,Number,2021,92132.37815383697,106782.70197202082,79187.29672393616
1,Deaths,185,Rwanda,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,185,Rwanda,3,Both,22,All ages,294,All causes,3,Rate,2021,694.2890109563244,804.6905770261037,596.7377704173257
1,Deaths,216,Senegal,3,Both,22,All ages,294,All causes,1,Number,2021,111020.69403119366,129204.8121930502,96962.03159715408
1,Deaths,216,Senegal,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,216,Senegal,3,Both,22,All ages,294,All causes,3,Rate,2021,700.0241437856527,814.6813422280824,611.3793805814624
1,Deaths,68,Republic of Korea,3,Both,22,All ages,294,All causes,1,Number,2021,331033.8539359796,335936.57088025095,325967.98215720535
1,Deaths,68,Republic of Korea,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,68,Republic of Korea,3,Both,22,All ages,294,All causes,3,Rate,2021,641.9057078067473,651.412536044615,632.0825070339312
1,Deaths,86,Italy,3,Both,22,All ages,294,All causes,1,Number,2021,699000.0819924932,702785.3089899,695295.1099550552
1,Deaths,86,Italy,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,86,Italy,3,Both,22,All ages,294,All causes,3,Rate,2021,1168.6726435731248,1175.0012426041485,1162.4782244637368
1,Deaths,136,Paraguay,3,Both,22,All ages,294,All causes,1,Number,2021,50729.19727965319,59134.5452534436,43875.138859552215
1,Deaths,136,Paraguay,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,136,Paraguay,3,Both,22,All ages,294,All causes,3,Rate,2021,707.63458949461,824.8829451152137,612.025569904908
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,1,Number,2021,104373.246426652,127860.0918814774,84595.85990934029
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,294,All causes,3,Rate,2021,743.9059232770991,911.3051759698548,602.945327713867
1,Deaths,36,Kazakhstan,3,Both,22,All ages,294,All causes,1,Number,2021,181468.50260944755,193318.51654655012,169124.44758542965
1,Deaths,36,Kazakhstan,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,36,Kazakhstan,3,Both,22,All ages,294,All causes,3,Rate,2021,957.3385014671456,1019.853342454872,892.2173428705233
1,Deaths,54,Slovakia,3,Both,22,All ages,294,All causes,1,Number,2021,72579.80975747766,73685.72107147075,71376.87641983239
1,Deaths,54,Slovakia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,54,Slovakia,3,Both,22,All ages,294,All causes,3,Rate,2021,1336.7788975157562,1357.1476324574685,1314.6232056469628
1,Deaths,51,Poland,3,Both,22,All ages,294,All causes,1,Number,2021,517357.1502424202,520631.9817953287,514035.9030555937
1,Deaths,51,Poland,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,51,Poland,3,Both,22,All ages,294,All causes,3,Rate,2021,1352.9760633975652,1361.5402993430205,1344.2904427536887
1,Deaths,168,Angola,3,Both,22,All ages,294,All causes,1,Number,2021,249205.9087322686,292522.41235958866,209406.6688277123
1,Deaths,168,Angola,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,168,Angola,3,Both,22,All ages,294,All causes,3,Rate,2021,761.9472382957117,894.3874780932412,640.2610347630169
1,Deaths,203,Cabo Verde,3,Both,22,All ages,294,All causes,1,Number,2021,3654.181856947912,4165.076796736197,3113.2292414994586
1,Deaths,203,Cabo Verde,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,203,Cabo Verde,3,Both,22,All ages,294,All causes,3,Rate,2021,653.3935288522268,744.7451530047878,556.6673799667623
1,Deaths,87,Luxembourg,3,Both,22,All ages,294,All causes,1,Number,2021,4552.766361454847,4789.85011389151,4322.191600262381
1,Deaths,87,Luxembourg,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,87,Luxembourg,3,Both,22,All ages,294,All causes,3,Rate,2021,706.6590360305022,743.4580638422098,670.8703033037987
2,DALYs (Disability-Adjusted Life Years),7,Democratic People's Republic of Korea,3,Both,22,All ages,294,All causes,1,Number,2021,8882289.964663671,10559550.450352067,7377023.893348757
2,DALYs (Disability-Adjusted Life Years),7,Democratic People's Republic of Korea,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),7,Democratic People's Republic of Korea,3,Both,22,All ages,294,All causes,3,Rate,2021,33654.89891902745,40010.020439636275,27951.46234153633
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,294,All causes,1,Number,2021,9217866.23416619,10186746.71122398,8286686.921159631
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All ages,294,All causes,3,Rate,2021,28975.860915597703,32021.48397345979,26048.74941541654
2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,3,Both,22,All ages,294,All causes,1,Number,2021,100076.20444084196,113875.75614314889,87273.83374721059
2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,3,Both,22,All ages,294,All causes,3,Rate,2021,22183.168624166712,25242.01547053305,19345.35968174431
2,DALYs (Disability-Adjusted Life Years),78,Denmark,3,Both,22,All ages,294,All causes,1,Number,2021,1762454.533349704,1990403.7283143748,1566070.903035452
2,DALYs (Disability-Adjusted Life Years),78,Denmark,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),78,Denmark,3,Both,22,All ages,294,All causes,3,Rate,2021,30118.246054178133,34013.62594165213,26762.28402117413
2,DALYs (Disability-Adjusted Life Years),43,Albania,3,Both,22,All ages,294,All causes,1,Number,2021,928857.1618930794,1054585.252047339,814445.2636904882
2,DALYs (Disability-Adjusted Life Years),43,Albania,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),43,Albania,3,Both,22,All ages,294,All causes,3,Rate,2021,34816.53755361187,39529.22853774355,30528.01364081559
2,DALYs (Disability-Adjusted Life Years),25,Micronesia (Federated States of),3,Both,22,All ages,294,All causes,1,Number,2021,37800.33183099226,45303.59790962796,31821.165517036643
2,DALYs (Disability-Adjusted Life Years),25,Micronesia (Federated States of),3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),25,Micronesia (Federated States of),3,Both,22,All ages,294,All causes,3,Rate,2021,36850.413416244606,44165.123197260626,31021.50293104361
2,DALYs (Disability-Adjusted Life Years),37,Kyrgyzstan,3,Both,22,All ages,294,All causes,1,Number,2021,1908956.0036018377,2146750.382018409,1702307.56747091
2,DALYs (Disability-Adjusted Life Years),37,Kyrgyzstan,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),37,Kyrgyzstan,3,Both,22,All ages,294,All causes,3,Rate,2021,27814.840728707353,31279.673207485903,24803.82668387186
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,294,All causes,1,Number,2021,1412613.253151254,1622631.5930560147,1236241.1440378358
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,22,All ages,294,All causes,3,Rate,2021,26072.25828524268,29948.515562611243,22817.001283469624
2,DALYs (Disability-Adjusted Life Years),61,Republic of Moldova,3,Both,22,All ages,294,All causes,1,Number,2021,1634716.28342403,1801593.3947890676,1487860.0939094063
2,DALYs (Disability-Adjusted Life Years),61,Republic of Moldova,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),61,Republic of Moldova,3,Both,22,All ages,294,All causes,3,Rate,2021,45491.62836492589,50135.56053212114,41404.84751846911
2,DALYs (Disability-Adjusted Life Years),19,Timor-Leste,3,Both,22,All ages,294,All causes,1,Number,2021,479931.5376743646,550133.0835974938,417819.9006289376
2,DALYs (Disability-Adjusted Life Years),19,Timor-Leste,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),19,Timor-Leste,3,Both,22,All ages,294,All causes,3,Rate,2021,34336.415808202175,39358.943568881834,29892.675756330555
2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,294,All causes,1,Number,2021,39064336.24997407,44439236.98581207,34494719.09755473
2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,22,All ages,294,All causes,3,Rate,2021,30591.31814369883,34800.40792187033,27012.84669060568
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,3,Both,22,All ages,294,All causes,1,Number,2021,1344607.6319755926,1514048.3823254611,1202842.4514029017
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,3,Both,22,All ages,294,All causes,3,Rate,2021,28320.074937630154,31888.829593846254,25334.222082201675
2,DALYs (Disability-Adjusted Life Years),49,North Macedonia,3,Both,22,All ages,294,All causes,1,Number,2021,995956.220414723,1120081.2731043643,892271.8595752593
2,DALYs (Disability-Adjusted Life Years),49,North Macedonia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),49,North Macedonia,3,Both,22,All ages,294,All causes,3,Rate,2021,45760.898844448115,51464.03505040228,40996.94491668386
2,DALYs (Disability-Adjusted Life Years),79,Finland,3,Both,22,All ages,294,All causes,1,Number,2021,1763495.2343183567,2002481.1430337697,1569155.0230043023
2,DALYs (Disability-Adjusted Life Years),79,Finland,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),79,Finland,3,Both,22,All ages,294,All causes,3,Rate,2021,31855.47348123373,36172.47368022492,28344.94545293137
2,DALYs (Disability-Adjusted Life Years),55,Slovenia,3,Both,22,All ages,294,All causes,1,Number,2021,691405.1114627583,781476.1744051329,615958.1576395908
2,DALYs (Disability-Adjusted Life Years),55,Slovenia,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),55,Slovenia,3,Both,22,All ages,294,All causes,3,Rate,2021,33406.837803632705,37758.82962525925,29761.4436528484
2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,22,All ages,294,All causes,1,Number,2021,126668115.96398257,141464850.9416645,113783505.16658977
2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,22,All ages,294,All causes,3,Rate,2021,38079.24850920837,42527.47562660128,34205.84838191942
2,DALYs (Disability-Adjusted Life Years),91,Portugal,3,Both,22,All ages,294,All causes,1,Number,2021,3615143.1499156025,4089310.346162258,3221134.164180455
2,DALYs (Disability-Adjusted Life Years),91,Portugal,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),91,Portugal,3,Both,22,All ages,294,All causes,3,Rate,2021,34079.88982032168,38549.85549923932,30365.57415833081
2,DALYs (Disability-Adjusted Life Years),150,Oman,3,Both,22,All ages,294,All causes,1,Number,2021,1047279.041712402,1194090.2118016984,915404.1376094492
2,DALYs (Disability-Adjusted Life Years),150,Oman,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
2,DALYs (Disability-Adjusted Life Years),150,Oman,3,Both,22,All ages,294,All causes,3,Rate,2021,22264.719261780167,25385.86401531883,19461.11334532307
2,DALYs (Disability-Adjusted Life Years),114,Haiti,3,Both,22,All ages,294,All causes,1,Number,2021,7227095.234260466,8435826.299447175,6166075.037738636
2,DALYs (Disability-Adjusted Life Years),114,Haiti,3,Both,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
